669862599073382400	2
673855509196357632	9
674241704564793344	2
674207210520641536	9
675651754135023616	2
675295231705636866	1
676511015702540288	2
673973210187210752	1
679306949708537857	2
670455542612172800	9
672033162244071424	2
664053085237571584	1
678033534771179520	11
677750752908091392	2
676260848315326464	2
673867216539000832	9
671656354801668097	9
673504190971428865	2
670417017678221312	1
670253291406757888	11
677463863269441536	9
673587124826996736	1
669981455246864384	2
671459524394532864	2
676166886757949440	1
675851861010882560	1
674241781714853890	1
678255822305107969	11
672834628600860672	1
674172254981390336	2
668894601969729536	1
678754209609592833	1
672046375694180352	2
673589605543911426	2
676512337789067264	1
678525096357707776	1
671689089578586112	1
675038429378453504	2
666316775743692800	1
673269200744529921	1
677834170509430784	10
675262702005170176	9
674731743136600064	2
673623301164507136	2
673085973480214528	1
679052369628438529	1
672362812199583744	2
668933983556788228	9
673283072465481728	9
673946421998059520	2
675201624244121600	11
675327633555660800	2
675319145530028032	1
676580011722211334	11
675342579974696960	1
673230703555923968	2
677543237301772294	2
676409937422086146	10
673180316102717440	1
668520940905582592	1
678267994754187266	2
666311721485787136	1
675054827118985218	11
661630383394586628	1
673898580319580161	10
673505770609225729	2
668625069527203840	11
675426524301008896	1
676511670953472000	2
675098475382591491	9
674188149464125440	2
664063201164836864	2
677977510219399168	2
676085500323700736	2
671450612765204480	9
673100408441733120	1
678968457283637248	1
674028607539453953	9
674007343382835204	9
664176471011913728	1
664906602538000384	2
676502220741939204	9
672120759859286016	11
669555789091217408	2
675289263345426432	1
671449808218013696	1
663029684343586816	2
664085144358252544	1
667050041710899200	2
673147300500344832	1
673901522850332672	2
674600836224405504	2
676166946988154880	1
674179240892506113	2
676388601878478849	1
670455424588644352	9
667138023751065601	2
667755619315752960	2
676544953149997057	1
674304226818981888	2
674621016153464832	9
674025365468225537	9
677910816004378624	1
674350604140060672	2
678182924034904064	11
674294180965982208	9
676752188232847361	1
665419326728577024	2
673243056846540800	9
675710709775339520	2
672579597930643456	11
675793459622604800	1
662658079406862336	2
677978057412583424	2
677380301723738113	1
676502661521391619	1
673626749591269377	1
666776172563443712	2
678912421583560704	1
674984358940450816	1
679316588965855232	2
673990911118991361	1
679216449626443777	2
663404485490974720	1
675323750083076097	10
672557588719017985	1
677798687171608576	2
663708229071958016	2
676510097066098689	2
677256093396021248	11
674160814262231040	1
673066141842022400	2
665142873290051585	1
669937375267545088	2
676538007764234244	2
677206123578048512	1
662161604570673152	2
679588927691485184	1
675738540832108544	2
677497812028932096	10
673264023979339776	2
671075368015683585	10
675399627525505030	1
674637764625870849	1
668380392240619520	1
670949844832374788	2
665253543901831169	1
679461537401192448	1
678358171694436352	2
673489931084423168	1
675823977592418304	1
675088543472046080	9
667146792480452608	11
668413907434909696	1
679410238651555844	1
669076618976108544	2
673170271931662336	2
679301284600684544	2
678131597183467520	2
667792934906015744	11
672015528614092800	2
674584768298790912	2
672804046890262528	9
674911471529295872	2
676792718144720896	1
671071937267933184	11
676052008965701633	1
673078255696654336	1
679432590554738688	1
673829081729888256	2
678280186744414208	11
667439352402862080	2
672564027155988480	9
675986316136480771	1
667129660053016576	1
669056250823356416	2
676100086691184640	11
665108212572663809	2
665498146160697344	1
677608717806936064	2
673122475010576384	1
678390002343133184	9
663003184156143617	9
677828393661022208	1
673890162884141057	2
674878448645644288	2
674718704328974336	1
671226249235308544	2
672086986820354048	2
675753784660926465	9
673593445211054082	2
679347263660015616	2
670313486136799232	11
674168069250555904	1
679312888184598529	2
662748565668765696	2
675806906427039744	2
679411083552145409	1
675994580853067776	1
679021475064586240	1
675734245994696704	9
662035254853681152	9
677896923521634304	1
677607252136755201	2
674959509232607232	11
673433958777004032	9
670003905871376384	11
672166000775831552	2
674508680302370816	2
673867606022033409	10
668363463148744704	10
675386499395919872	2
673208118101319680	2
665566477341360129	2
665952251404533761	2
676041538149961728	2
677073758738243584	2
670227997069324288	2
673231910525657088	2
674720806828642304	1
676449718046752768	1
672852149471158272	9
671429794417025028	9
678898228222406656	9
676089951302385664	1
673944854217519104	1
663704390356836352	2
673937781375295492	1
679200995033882624	2
672565623122223106	1
675465572184891393	9
664830391069630464	1
664410829513732096	9
669963662740881409	2
674420072207618048	2
672320849475731457	1
674346118524833792	1
679406051964375040	1
664899628190576641	2
677497134774673408	2
677207398906519553	9
664598279255138304	1
679310864269357057	1
661223838366076928	1
662246659544457216	1
675763282939133952	9
671786804077465600	10
668382570720190464	1
674590618174267392	2
666622323718553600	11
670738465840058368	1
676518167053733889	9
675370631819624448	2
675957318832508928	1
678156264669626368	2
673286437618458625	2
678677314142609409	2
679002573127467008	2
666063519725592577	2
673235078105944066	11
672557869234036736	1
671444414947074048	2
673847178234851328	1
677252168022433792	9
668536370248462337	2
674602326422892544	2
671008734123020288	11
673268327314247680	2
676537074795835392	2
663109773919969280	1
675652814245249024	9
677566435892305922	2
670265517366726656	10
670254143311912960	2
678708943946948609	1
675672462399549442	2
677964100887044096	9
673847375258103808	2
672181973545304068	2
678881429279887360	1
677267164232065026	2
668262530049900544	11
675794039506096128	1
676381185673723905	2
666728646896459776	2
661917344281792512	2
678042657847943168	2
676152371752366081	2
679569148121186304	2
673812410361364484	1
674617967242584064	1
675460004820946945	1
676528564875956225	2
674258510331383813	1
674715586451013632	2
677965147600773121	2
674505046319620097	2
676670486730940416	2
676784209378328577	10
666669736881614848	11
673533749846532096	1
676444676996669444	1
672644906725285888	1
672960983858593792	1
671016714805583872	10
679347717236236289	1
676526831827329025	2
673972567959584768	1
673425639475699712	2
675970129558151168	2
672181254083727360	9
669907459767730176	2
678901657242087425	2
668824343909154816	11
667317795017723904	2
674004890188963841	1
675500063938990080	2
673114520559177728	2
674226893399449601	2
668193135625969664	1
678673647389814784	1
661556189226999808	1
673112268415070208	2
671095596816703488	2
672389827623526400	1
670919454524592128	1
676329222714040324	1
675407560850153473	1
673134156608475136	2
676235803559911424	2
676463100904783872	2
675457650302169088	2
673209905931776000	11
664058632691163136	1
676313650467086336	1
673551119860277249	2
661464324725211136	2
674984938819690497	2
673137426634833920	9
673990905716690944	1
665257341575684097	2
677906350278619137	2
675005567904178176	1
673831523234267136	2
675791147806101504	2
678986231720640514	2
671425009051705348	2
676126146879164416	11
674036089871458304	1
674578450527711232	1
676715997945053184	2
669094471959752705	2
663704544052961280	1
673614604778479616	1
673950329898196992	9
665811202958823424	2
673317659702861824	11
679210213006815232	1
678570553574338560	2
662232824716664832	1
679602250365419520	1
678588937783410689	2
678652820640301056	1
678124493848604672	1
667008505174355968	1
679492952276664320	2
676445364111720448	2
678693656400908288	1
674989748067389440	2
669775987438198784	2
677143281336217600	11
678244053377523713	2
673280791091261440	2
674868692669358080	2
675545333657681920	1
666926558800707584	2
662648936868528128	1
678928652415946752	2
670563729214427140	2
667393751720042496	9
674837212094156800	1
677468133486108672	2
668079427230818305	2
673641791351087104	1
677214910410018816	10
676420973269286915	1
677208265495851008	1
676049916913913860	10
679251288870264832	1
676057955209490432	2
674672512756752385	2
673637915554160640	2
673162498867097600	1
672664218328543232	1
666629502240452608	2
674688088547958784	1
668158046984605697	2
676166013105344513	2
673755788247191552	1
674732069243760640	9
673433036260790272	1
662594957530804227	2
675237849948692480	2
677586992906051585	9
675060780027527168	9
673566286656352256	11
676549901812150272	11
675617438923362304	9
668553099104133120	1
665443533193682944	1
678159352021262336	1
667453339152478208	11
664224459113525249	1
677941880693346304	1
668146737442332672	1
663863120411103232	2
669632995909902336	9
677881740153765888	2
673959461233557505	9
662639112206307329	9
674619251349655552	1
669057183334531073	9
676177018581557248	1
679528957964779520	1
679163964563951616	2
664142054633639936	1
674950516598796288	2
665179769617686528	11
669235486171492352	2
667616184821555200	2
672173643946921984	9
662357939060125696	2
677483064130408449	9
673621106662752256	1
671833152692862976	2
678623844706463744	2
672585201785167872	10
676379580018483200	2
671916269168365568	9
669906900310429696	2
673951727377375232	2
678720933545275393	1
673801954875850752	1
676756259912204292	1
678853689742721024	1
671968208023379969	2
668829591633534976	9
668234152089657344	2
678908453889433604	1
668196909358686208	10
670725866142474240	2
675050953373040642	2
672825899889336320	9
675414817075798016	9
676517512666816513	2
674317517024792576	9
670013251682492417	10
675436025989197825	1
676711577807097856	2
674151601028931584	2
673019614482198528	11
674698824728887296	1
679204719311605760	1
674922186117922816	2
677847747945451521	2
676530531870355456	2
674709794066964481	2
673756224874274816	1
675005247794843648	1
678044710796181504	11
672110611048873985	1
666682314924101633	2
666214048648835072	2
675114480196575232	2
661497346124079104	1
679141096748920833	1
675726232873476097	9
674345924437610498	9
678909287587037184	1
675437355898155008	1
675764259574439936	9
678211467708145664	2
675028993809235969	2
675751057767710720	1
674232950708420608	9
676408255036432384	1
674045180639580162	10
678650610158338048	1
670618511295782912	10
672383937621139456	1
676032094791946241	1
674662230194044929	1
678659420151222273	1
668555562389536768	2
672812986600448000	2
679402787310993414	11
664222425438113794	11
666681648587653120	9
678675100821008384	1
675428645410881536	2
670253939670056960	9
674246826120318976	9
669282799401177088	1
665856870402416641	2
676482383684603904	2
678887977792180224	1
678697235853524992	2
672862585654390786	9
677736393448255488	2
672782480299151360	2
674502572225470464	2
673500121947066368	1
676033218685108224	9
673570262990921729	9
668876801259782144	1
672170932090380290	10
673504550591053825	2
672728693526106114	1
674547764081074176	2
677860611997478915	9
674562570263642113	1
679000885750603776	10
668644219943161856	1
661233171476951040	2
674335884968333316	2
675793488643006464	9
678969488180715520	9
675625718181715968	9
675343170876645376	11
664341462704898048	2
673271713057120256	2
669169459630907392	1
670733021251784704	1
674746244745568257	1
670924471730065408	2
679159753495457792	11
675278607393124352	2
673887358501183489	1
673264126983041024	2
665206156927877120	1
669221257712414720	1
667090910157660161	11
678571753149472768	9
677661905746571264	11
676503453636632576	2
671966818777583616	2
672783765677211648	1
664832884138770432	1
668519322545967105	1
674042983717560322	2
676509962961555459	1
677570852045651969	2
676757602836062208	9
678662943068803073	1
673927512783757312	1
679648461235580928	2
669264110941511680	2
674861862870245377	2
677102465410560001	2
674329277744209920	2
675688549572870144	1
667740793763971072	9
671406159216136192	2
672775041168314368	2
671456469154471936	9
668117349237727232	2
676553496997572608	9
673596274457866242	9
675711596224765952	2
673621232550600704	1
661505358075183104	2
673199201312968705	1
673121953474064384	2
676812924623716352	2
678661485862764544	2
675411699109912580	2
667682988541550593	2
675293979986956288	11
670731150114037762	2
676673673919668224	1
678549762979819520	1
673066072992571392	1
674703220774711296	2
678897301503496192	1
675698913869959168	2
